datetime,Uwind_meterPerSecond,Vwind_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Precipitation_meterPerSecond,Shortwave_Radiation_Downwelling_wattPerMeterSquared
2017-08-12 09:00:00,-1.99,1.7,100230,14.42,80.3,0.438,0,500.888
2017-08-12 10:00:00,0.81,-0.21,100190,15.72,76.12,0.458,0,361.094
2017-08-12 11:00:00,-0.67,0.64,100180,16.39,71.19,0.479,0,358.387
2017-08-12 12:00:00,-1.89,1.12,100130,16.8,70.15,0.5,0,438.707
2017-08-12 13:00:00,-2.56,1.62,100100,17.04,68.83,0.5,0,477.983
2017-08-12 14:00:00,-3.35,2.09,100070,16.39,74.15,0.5,0,385.099
2017-08-12 15:00:00,-2.64,3.5,100050,13.96,84.1,0.5,2.22224e-07,56.757
2017-08-12 16:00:00,-0.26,1.28,100030,12.91,97,0.667,1.3889e-07,109.605
2017-08-12 17:00:00,0.06,0.63,100100,12.83,97.6,0.833,2.7778e-07,61.188
2017-08-12 18:00:00,-0.07,-0.28,100170,12.76,100,1,2.22224e-07,23.853
2017-08-12 19:00:00,0.02,-0.09,100220,12.68,100,0.917,3.88892e-07,16.281
2017-08-12 20:00:00,0.05,0.21,100260,11.97,99.8,0.833,5.5556e-08,2.126
2017-08-12 21:00:00,0.11,-0.09,100320,11.64,100,0.75,2.50002e-07,0.265
2017-08-12 22:00:00,0.62,0.18,100420,10.75,97.3,0.667,2.7778e-08,0.255
2017-08-12 23:00:00,1.28,0.36,100490,10.03,89.9,0.583,0,0.255
2017-08-13 00:00:00,1.17,0.23,100570,9.68,87.2,0.5,2.7778e-08,0.255
2017-08-13 01:00:00,0.66,0.39,100620,9.66,85.4,0.417,0,0.255
2017-08-13 02:00:00,1.02,0.07,100640,9.49,83.8,0.333,0,0.255
2017-08-13 03:00:00,0.96,-0.06,100710,9.09,84.7,0.25,0,0.298
2017-08-13 04:00:00,0.35,-0.1,100780,8.6,88,0.167,0,2.49
2017-08-13 05:00:00,0.21,0.19,100860,8.4,91.3,0.083,0,31.802
2017-08-13 06:00:00,0.37,-0.17,100910,9.4,80.1,0,2.7778e-08,125.597
2017-08-13 07:00:00,0.61,-0.32,100900,10.41,72.93,0.062,0,333.419
2017-08-13 08:00:00,0.34,-0.87,100910,11.1,64.29,0.125,0,461.041
2017-08-13 09:00:00,-0.3,-1.05,100940,11.83,58.2,0.188,0,572.352
2017-08-13 10:00:00,-0.55,-0.98,100960,12.67,52.39,0.25,0,651.177
2017-08-13 11:00:00,-0.21,-1.16,101000,14.01,45.31,0.312,0,705.413
2017-08-13 12:00:00,-0.35,-1.51,101030,14.71,40.82,0.375,0,732.456
2017-08-13 13:00:00,0.74,-0.96,101080,15.48,40.09,0.417,0,693.752
2017-08-13 14:00:00,0.71,-1.02,101120,15.34,42.53,0.458,0,602.39
2017-08-13 15:00:00,1.1,-0.67,101150,15.3,42.21,0.5,0,523.885
2017-08-13 16:00:00,1.02,-0.8,101190,15.21,44.76,0.417,0,385.262
2017-08-13 17:00:00,0.99,-0.54,101240,14.82,45.78,0.333,0,276.514
2017-08-13 18:00:00,0.86,-0.7,101340,13.44,52.13,0.25,2.7778e-08,92.341
2017-08-13 19:00:00,0.53,-0.5,101420,11.92,58.93,0.229,0,15.658
2017-08-13 20:00:00,0.53,0,101540,10.48,65.52,0.208,0,3.478
2017-08-13 21:00:00,0.5,0.3,101630,8.98,72.17,0.188,0,0.297
2017-08-13 22:00:00,0.27,0.1,101700,6.73,82.6,0.167,0,0.255
2017-08-13 23:00:00,0.31,-0.12,101780,6.67,80.9,0.146,0,0.255
2017-08-14 00:00:00,0.43,0.05,101840,6.85,78.03,0.125,0,0.256
2017-08-14 01:00:00,0.32,-0.12,101880,6.45,79.37,0.104,0,0.255
2017-08-14 02:00:00,0.06,0.19,101940,5.67,85.8,0.083,0,0.255
2017-08-14 03:00:00,0.16,0.09,101970,5.2,88,0.062,0,0.292
2017-08-14 04:00:00,0.07,0.37,102030,5.12,91,0.042,0,4.383
2017-08-14 05:00:00,0.53,0.06,102050,6.52,83.8,0.021,0,16.375
2017-08-14 06:00:00,0.57,-0.18,102070,8.31,75.52,0,2.7778e-08,94.216
2017-08-14 07:00:00,0.68,-0.15,102050,10.1,68.21,0.083,0,330.077
2017-08-14 08:00:00,0.3,-0.81,102030,11.46,61.88,0.167,0,458.219
2017-08-14 09:00:00,0.38,-0.87,102010,12.41,58.83,0.25,0,568.372
2017-08-14 10:00:00,-1.19,-0.63,101980,12.87,57.7,0.333,0,652.033
2017-08-14 11:00:00,-1.11,-0.46,101960,13.24,57.16,0.417,0,511.325
2017-08-14 12:00:00,0.43,0.07,101940,13.71,57.37,0.5,0,313.452
2017-08-14 13:00:00,-1.36,0.66,101900,14.32,52.95,0.5,0,335.518
2017-08-14 14:00:00,-2.36,1.94,101880,14.76,51.28,0.5,0,506.721
2017-08-14 15:00:00,-3.08,1.99,101860,14.92,52.18,0.5,0,472.144
2017-08-14 16:00:00,-3.1,1.91,101880,15.03,51.61,0.667,2.7778e-08,277.141
2017-08-14 17:00:00,-2.38,1.75,101850,14.92,52.41,0.833,0,129.665
2017-08-14 18:00:00,-1.08,1.84,101880,14.26,56.39,1,0,75.217
2017-08-14 19:00:00,-0.77,1.5,101930,13.19,68.34,1,0,22.03
2017-08-14 20:00:00,-0.88,1.17,102010,12.33,75.99,1,0,1.757
2017-08-14 21:00:00,-1.08,0.98,102050,11.37,83.1,1,0,0.27
2017-08-14 22:00:00,-0.5,0.68,102060,10.86,85.7,1,0,0.256
2017-08-14 23:00:00,-0.31,0.63,102090,10.32,90.5,1,0,0.256
2017-08-15 00:00:00,-0.51,0.74,102080,10.27,91.9,1,0,0.255
2017-08-15 01:00:00,0.06,0.17,102080,9.8,92.7,1,0,0.255
2017-08-15 02:00:00,0.45,0.76,102070,9.94,92.6,1,0,0.255
2017-08-15 03:00:00,-0.36,0.87,102050,10.11,91.4,1,0,0.284
2017-08-15 04:00:00,-0.91,0.7,102050,9.89,92.8,1,0,2.932
2017-08-15 05:00:00,-0.83,0.84,102040,9.92,92.3,1,0,18.535
2017-08-15 06:00:00,-0.22,0.53,102000,10.26,90.2,1,0,42.291
2017-08-15 07:00:00,-1.13,1,102010,10.61,88.4,1,0,79.854
2017-08-15 08:00:00,-1.8,1.5,101950,10.91,88,1,0,169.18
2017-08-15 09:00:00,-2.22,1.8,101920,11.77,87.2,1,0,242.324
2017-08-15 10:00:00,-2.4,2.28,101870,12.61,82.5,1,0,278.035
2017-08-15 11:00:00,-3.44,2.64,101820,13.22,76.24,1,0,271.383
2017-08-15 12:00:00,-2.98,3.14,101790,12.88,79.58,1,0,81.477
2017-08-15 13:00:00,-2.28,2.77,101770,12.04,82.8,1,5.5556e-08,77.132
2017-08-15 14:00:00,-1.54,2.12,101700,11.65,81.6,1,0,53.667
2017-08-15 15:00:00,-2.52,2.73,101660,11.04,87.1,1,5.5556e-08,103.43
2017-08-15 16:00:00,-2.3,2.29,101620,10.18,97.3,1,1.3889e-07,42.347
2017-08-15 17:00:00,-1.34,1.88,101620,10.1,99,1,5.27782e-07,22.709
2017-08-15 18:00:00,0.4,-0.23,101570,10.03,99.9,1,7.77784e-07,4.56
2017-08-15 19:00:00,-0.18,0.5,101530,10.22,100,0.979,3.61114e-07,4.669
2017-08-15 20:00:00,0.07,-0.11,101490,10.35,100,0.958,5.00004e-07,0.665
2017-08-15 21:00:00,0.14,-0.19,101440,10.46,100,0.938,6.11116e-07,0.255
2017-08-15 22:00:00,0.05,-0.05,101420,10.58,100,0.917,1.055564e-06,0.255
2017-08-15 23:00:00,-0.33,0.18,101310,10.7,100,0.896,1.083342e-06,0.255
2017-08-16 00:00:00,-0.26,-0.5,101260,11.04,100,0.875,7.50006e-07,0.255
2017-08-16 01:00:00,0.06,0.29,101200,10.75,100,0.854,3.88892e-07,0.255
2017-08-16 02:00:00,-0.09,0.19,101180,10.71,100,0.833,2.7778e-08,0.255
2017-08-16 03:00:00,-0.01,0.01,101180,10.67,100,0.812,2.7778e-08,0.256
2017-08-16 04:00:00,-0.06,0.14,101180,10.57,100,0.792,1.66668e-07,1.551
2017-08-16 05:00:00,0.12,-0.06,101240,10.19,100,0.771,0,16.325
2017-08-16 06:00:00,-0.37,0.31,101270,10.82,100,0.75,2.7778e-08,98.141
2017-08-16 07:00:00,0.38,-0.29,101290,11.34,99.5,0.708,2.7778e-08,236.135
2017-08-16 08:00:00,0.49,-0.29,101310,13.37,87.9,0.667,0,446.597
2017-08-16 09:00:00,0.42,-0.6,101320,14.34,75.68,0.625,0,552.502
2017-08-16 10:00:00,0.47,-0.91,101360,15.25,67.09,0.583,0,638.035
2017-08-16 11:00:00,0.57,-0.9,101370,16.15,61.92,0.542,0,705.069
2017-08-16 12:00:00,0.56,-1.01,101360,16.94,52.53,0.5,0,714.087
2017-08-16 13:00:00,-0.65,-0.89,101350,17.17,48.65,0.5,0,598.101
2017-08-16 14:00:00,0.6,-0.17,101390,17.32,48.79,0.5,0,401.505
2017-08-16 15:00:00,0.68,-0.31,101390,17.8,47.85,0.5,2.7778e-08,324.834
2017-08-16 16:00:00,-0.35,-0.11,101430,17.49,49.69,0.542,0,171.871
2017-08-16 17:00:00,-0.35,-0.37,101510,17.31,51.31,0.583,0,133.885
2017-08-16 18:00:00,-0.16,0.29,101550,15.48,69.86,0.625,0,47.776
2017-08-16 19:00:00,-0.3,0.63,101610,12.74,84.1,0.625,0,14.819
2017-08-16 20:00:00,-0.29,1.18,101690,10.14,89.8,0.625,0,1.651
2017-08-16 21:00:00,-0.35,1.22,101700,8.49,92.7,0.625,0,0.261
2017-08-16 22:00:00,-0.35,1.21,101770,7.66,95.8,0.625,0,0.255
2017-08-16 23:00:00,-0.28,1.11,101820,7.09,96.1,0.625,0,0.255
2017-08-17 00:00:00,-0.26,1.06,101830,6.77,96.8,0.625,0,0.255
2017-08-17 01:00:00,-0.35,1.27,101820,6.36,98.3,0.625,0,0.255
2017-08-17 02:00:00,-0.29,1.08,101840,6.25,97.9,0.625,0,0.255
2017-08-17 03:00:00,-0.15,0.94,101840,5.96,99.4,0.625,0,0.276
2017-08-17 04:00:00,-0.1,0.86,101830,5.76,100,0.625,0,3.299
2017-08-17 05:00:00,-0.07,0.39,101840,6.09,99.9,0.625,0,25.362
2017-08-17 06:00:00,-0.43,0.79,101790,8.08,99.7,0.625,2.7778e-08,110.655
2017-08-17 07:00:00,-1.35,1.18,101740,10.21,95.6,0.688,0,307.773
2017-08-17 08:00:00,-1.61,2,101660,10.92,92.2,0.75,0,431.675
2017-08-17 09:00:00,-1.91,1.78,101570,11.68,88.3,0.812,0,464.234
2017-08-17 10:00:00,-3,2.35,101430,13.04,76.84,0.875,0,506.808
2017-08-17 11:00:00,-2.77,2.32,101410,13.89,73.19,0.938,0,471.616
2017-08-17 12:00:00,-2.74,2.64,101360,14.13,71.33,1,0,217.279
2017-08-17 13:00:00,-2.62,2.4,101340,14.07,76.22,1,0,273.16
2017-08-17 14:00:00,-1.88,2.89,101290,14.06,79.94,1,0,133.555
2017-08-17 15:00:00,-2.38,3.01,101240,13.81,83.3,1,0,102.647
2017-08-17 16:00:00,-1.96,2.96,101210,13.65,81.7,1,0,78.893
2017-08-17 17:00:00,-1.2,2.1,101200,13.31,74.86,1,0,67.809
2017-08-17 18:00:00,-0.83,1.88,101180,12.58,79.66,1,0,31.957
2017-08-17 19:00:00,-0.15,0.89,101180,11.38,89.5,1,5.5556e-08,7.809
2017-08-17 20:00:00,-0.08,0.15,101160,10.54,97.1,1,3.33336e-07,0.58
2017-08-17 21:00:00,-0.54,0.78,101120,10.64,99.2,1,3.88892e-07,0.255
2017-08-17 22:00:00,-0.44,0.59,101080,11.02,99.6,1,2.22224e-07,0.255
2017-08-17 23:00:00,-0.42,1.19,101020,11.15,98.7,1,3.88892e-07,0.255
2017-08-18 00:00:00,-0.45,1.33,100940,11.34,98.3,1,3.33336e-07,0.255
2017-08-18 01:00:00,-0.12,0.6,100880,11.27,98.6,1,2.7778e-07,0.255
2017-08-18 02:00:00,0.18,-0.33,100840,10.96,99.7,1,6.11116e-07,0.255
2017-08-18 03:00:00,0,-0.2,100780,10.7,100,1,1.3889e-07,0.255
2017-08-18 04:00:00,0.04,-0.22,100730,10.77,100,1,5.5556e-08,1.035
2017-08-18 05:00:00,0.32,-0.09,100710,10.71,100,1,5.5556e-08,6.497
2017-08-18 06:00:00,0.18,0.06,100690,10.75,100,1,5.5556e-08,35.874
2017-08-18 07:00:00,-0.17,-0.31,100700,11.14,100,0.958,0,77.7
2017-08-18 08:00:00,0.17,-0.05,100680,11.86,99.4,0.917,0,170.473
2017-08-18 09:00:00,0.05,-0.21,100640,12.46,96.1,0.875,0,207.963
2017-08-18 10:00:00,-0.87,0.49,100570,13.34,92.1,0.833,0,309.15
2017-08-18 11:00:00,-2.57,1.62,100520,13.65,91.5,0.792,0,366.875
2017-08-18 12:00:00,-3.44,2.49,100460,13.89,90.3,0.75,0,512.428
2017-08-18 13:00:00,-2.86,2.07,100410,14.64,84.6,0.708,0,392.648
2017-08-18 14:00:00,-3.2,1.69,100370,15.32,81.1,0.667,0,223.282
2017-08-18 15:00:00,-2.75,1.84,100370,15.56,81.6,0.625,0,177.015
2017-08-18 16:00:00,-2.34,3.04,100360,15.01,88.8,0.708,0,118.771
2017-08-18 17:00:00,-2.17,3.17,100340,14.49,90.9,0.792,0,48.319
2017-08-18 18:00:00,-2.85,2.96,100390,14.23,90.1,0.875,0,34.417
2017-08-18 19:00:00,-2.81,2.69,100440,13.69,92.3,0.885,0,11.058
2017-08-18 20:00:00,-2.51,2.46,100430,13.1,94.1,0.896,0,1.091
2017-08-18 21:00:00,-1.56,1.9,100410,12.72,95.4,0.906,0,0.257
2017-08-18 22:00:00,-1.09,1.77,100410,12.5,96.4,0.917,0,0.255
2017-08-18 23:00:00,-1.13,1.68,100360,12.46,97.4,0.927,0,0.255
2017-08-19 00:00:00,-0.83,1.37,100330,12.33,97.8,0.938,5.5556e-08,0.255
2017-08-19 01:00:00,-0.9,1.6,100290,12.21,99,0.948,0,0.255
2017-08-19 02:00:00,-1.15,1.88,100230,12.23,99.6,0.958,0,0.255
2017-08-19 03:00:00,-0.86,1.52,100170,12.18,99.9,0.969,0,0.257
2017-08-19 04:00:00,-0.99,1.79,100140,12.13,99.9,0.979,2.7778e-08,0.702
2017-08-19 05:00:00,-0.95,1.07,100110,11.98,100,0.99,5.83338e-07,5.644
2017-08-19 06:00:00,-0.89,1.16,100090,11.8,100,1,3.05558e-07,19.376
2017-08-19 07:00:00,-1.07,0.86,100060,11.78,99.6,0.979,0,56.023
2017-08-19 08:00:00,-1.6,2.04,100040,11.88,98,0.958,0,143.263
2017-08-19 09:00:00,-2.09,1.48,1e+05,12.39,94.8,0.938,0,308.044
2017-08-19 10:00:00,-2.47,1.88,99940,13.24,88,0.917,0,348.768
2017-08-19 11:00:00,-3.22,0.91,99900,14.39,71,0.896,0,399.946
2017-08-19 12:00:00,-3.06,0.21,99880,14.57,64.69,0.875,0,331.265
2017-08-19 13:00:00,-3.12,0.29,99870,14.71,62.78,0.917,0,418.842
2017-08-19 14:00:00,-3.65,-0.16,99930,14.9,60.21,0.958,0,521.371
2017-08-19 15:00:00,-2.8,-0.25,100020,13.66,67.62,1,0,64.362
2017-08-19 16:00:00,-2.89,0.49,100040,13.15,73.05,0.917,0,49.28
2017-08-19 17:00:00,-2.36,0.26,100050,12.67,77.85,0.833,0,40.772
2017-08-19 18:00:00,-1.89,0.69,100060,12.63,82,0.75,0,45.003
2017-08-19 19:00:00,-2.23,1.02,100110,12.47,82.2,0.771,0,20.619
2017-08-19 20:00:00,-2.24,0.88,100160,11.86,84.8,0.792,0,0.865
2017-08-19 21:00:00,-2.45,0.21,100240,11.73,82.6,0.812,0,0.256
2017-08-19 22:00:00,-1.26,0.18,100290,10.31,89.9,0.833,0,0.255
2017-08-19 23:00:00,0.08,0.9,100340,9.34,90.1,0.854,0,0.255
2017-08-20 00:00:00,0.03,0.71,100390,7.33,98.1,0.875,0,0.255
2017-08-20 01:00:00,0.27,0.32,100420,6.9,99.2,0.896,0,0.255
2017-08-20 02:00:00,-0.49,1.28,100450,6.4,99.8,0.917,0,0.255
2017-08-20 03:00:00,0.14,0.49,100490,6.03,100,0.938,0,0.256
2017-08-20 04:00:00,-0.28,1.18,100490,5.8,100,0.958,0,2.479
2017-08-20 05:00:00,-0.46,1.24,100540,6.1,100,0.979,0,16.953
2017-08-20 06:00:00,-0.14,0.53,100550,7.88,97.4,1,0,112.793
2017-08-20 07:00:00,-1.33,0.76,100560,9.31,93.4,0.979,0,131.523
2017-08-20 08:00:00,-1.03,0.76,100580,9.59,92.1,0.958,0,171.01
2017-08-20 09:00:00,-0.77,0.29,100570,10.47,88.3,0.938,0,295.393
2017-08-20 10:00:00,-0.73,0.47,100560,12.09,80.4,0.917,0,410.466
2017-08-20 11:00:00,-1.3,0.78,100560,12.86,74.25,0.896,0,427.486
2017-08-20 12:00:00,-1.21,0.57,100580,13.87,69.28,0.875,0,575.465
2017-08-20 13:00:00,-2.01,0.42,100550,14.5,67.42,0.875,0,627.269
2017-08-20 14:00:00,-2.08,0.7,100570,14.71,65.66,0.875,0,359.192
2017-08-20 15:00:00,-1.61,0.88,100610,14.85,65.43,0.875,0,318.402
2017-08-20 16:00:00,-2.37,1.4,100670,15.13,67.71,0.875,2.7778e-08,278.366
2017-08-20 17:00:00,-1.26,0.55,100720,14.45,73.2,0.875,0,100.082
2017-08-20 18:00:00,0.24,-0.31,100830,14.72,73.42,0.875,0,90.699
2017-08-20 19:00:00,-0.51,0.71,100950,12.93,86,0.875,0,15.232
2017-08-20 20:00:00,-0.34,0.62,101050,11.81,91.1,0.875,0,0.656
2017-08-20 21:00:00,-0.11,0.66,101130,11.01,95.9,0.875,2.7778e-08,0.255
2017-08-20 22:00:00,-0.17,0.82,101210,10.13,95.8,0.875,0,0.256
2017-08-20 23:00:00,0.1,0.38,101240,10.05,93.4,0.875,0,0.255
2017-08-21 00:00:00,-0.11,0.36,101280,10.07,93.8,0.875,0,0.255
2017-08-21 01:00:00,0,0.33,101330,9.98,92.9,0.875,0,0.255
2017-08-21 02:00:00,0,0.35,101360,9.97,93.7,0.875,0,0.255
2017-08-21 03:00:00,0.08,0.22,101400,10.22,91.2,0.875,0,0.256
2017-08-21 04:00:00,0.04,0.04,101440,10,92.9,0.875,0,1
2017-08-21 05:00:00,0.07,0.07,101460,10.12,91.8,0.875,0,11.599
2017-08-21 06:00:00,0.23,-0.01,101500,11.14,87.9,0.875,0,60.223
2017-08-21 07:00:00,0.4,0.11,101510,12.17,81.7,0.854,0,125.578
2017-08-21 08:00:00,0.45,-0.54,101510,14.21,72.65,0.833,0,383.629
2017-08-21 09:00:00,0.83,-0.39,101510,14.86,67,0.812,0,397.626
2017-08-21 10:00:00,0.66,-0.48,101480,14.65,71.22,0.792,5.5556e-08,333.323
2017-08-21 11:00:00,1.01,-0.68,101510,15.59,64.01,0.771,0,520.912
2017-08-21 12:00:00,-0.75,-0.88,101460,14.89,70.73,0.75,0,378.954
2017-08-21 13:00:00,-0.88,0.06,101410,14.66,69.93,0.75,0,437.327
2017-08-21 14:00:00,-1.51,0.84,101410,14.65,73.4,0.75,3.05558e-07,280.328
2017-08-21 15:00:00,-0.57,1.1,101430,12.32,93.9,0.75,8.3334e-08,90.608
2017-08-21 16:00:00,0.53,0.04,101450,12.41,92.3,0.792,0,141.887
2017-08-21 17:00:00,0.8,0.14,101540,10.83,94.1,0.833,3.88892e-07,50.455
2017-08-21 18:00:00,0.36,0.09,101610,11.07,98.1,0.875,0,66.953
2017-08-21 19:00:00,-0.09,0.47,101680,10.25,99,0.885,0,17.786
2017-08-21 20:00:00,-0.15,0.88,101770,8.81,99.8,0.896,0,1.003
2017-08-21 21:00:00,-0.11,0.78,101860,8.97,100,0.906,0,0.255
2017-08-21 22:00:00,0.16,0.17,101920,9.96,94.8,0.917,0,0.255
2017-08-21 23:00:00,0.23,0.07,101930,9.51,98.5,0.927,2.7778e-08,0.255
2017-08-22 00:00:00,0.09,0.25,101960,9.07,100,0.938,0,0.255
2017-08-22 01:00:00,-0.16,0.55,102020,9.03,100,0.948,0,0.255
2017-08-22 02:00:00,0,0.22,102050,8.77,100,0.958,0,0.255
2017-08-22 03:00:00,-0.03,0.35,102040,8.44,100,0.969,0,0.255
2017-08-22 04:00:00,-0.44,0.38,102090,8.23,97.2,0.979,0,1.745
2017-08-22 05:00:00,-0.36,0.32,102130,6.89,99.5,0.99,0,19.803
2017-08-22 06:00:00,-0.42,0.19,102180,8.1,90.3,1,0,60.808
2017-08-22 07:00:00,-0.32,0.49,102200,8.74,87.7,0.854,0,93.119
2017-08-22 08:00:00,-0.23,-0.32,102180,9.42,83.2,0.708,0,142.256
2017-08-22 09:00:00,0.18,-0.56,102150,10.03,82.8,0.562,0,270.358
2017-08-22 10:00:00,0.79,-0.22,102060,11.36,73.83,0.417,0,506.859
2017-08-22 11:00:00,0.53,-0.48,101990,12.28,68.54,0.271,0,572.4
2017-08-22 12:00:00,-0.92,-0.27,101930,13.31,65.23,0.125,0,650.808
2017-08-22 13:00:00,-1.07,0.01,101870,14.37,60.59,0.208,0,558.255
2017-08-22 14:00:00,-0.78,0.05,101800,14.73,57.16,0.292,0,324.956
2017-08-22 15:00:00,-1.1,1.22,101780,15.65,52.07,0.375,0,497.121
2017-08-22 16:00:00,-0.74,1.81,101760,15.17,56.33,0.333,0,353.975
2017-08-22 17:00:00,0.17,0.8,101780,15.11,54.54,0.292,2.7778e-08,217.922
2017-08-22 18:00:00,-1.28,1.59,101860,13.53,57.51,0.25,2.7778e-08,43.805
2017-08-22 19:00:00,-0.66,1.09,101960,11.2,71.76,0.24,0,12.893
2017-08-22 20:00:00,-0.4,1.14,102040,7.95,88.1,0.229,0,0.83
2017-08-22 21:00:00,-0.43,1.21,102100,6.4,92.7,0.219,0,0.255
2017-08-22 22:00:00,-0.21,0.83,102110,7.14,91.7,0.208,0,0.255
2017-08-22 23:00:00,-0.03,0.33,102140,8.08,89,0.198,0,0.255
2017-08-23 00:00:00,-0.15,0.48,102170,7.82,90.5,0.188,0,0.255
2017-08-23 01:00:00,-0.11,0.7,102180,6.39,92.8,0.177,0,0.255
2017-08-23 02:00:00,-0.28,1.13,102150,4.61,96.3,0.167,0,0.255
2017-08-23 03:00:00,-0.25,1.07,102140,4.07,97.5,0.156,0,0.256
2017-08-23 04:00:00,-0.29,1.15,102140,4.02,98.1,0.146,0,1.159
2017-08-23 05:00:00,-0.28,1.19,102140,3.61,99,0.135,0,13.499
2017-08-23 06:00:00,-0.24,0.93,102100,4.88,94.1,0.125,2.7778e-08,90.933
2017-08-23 07:00:00,0.36,0.03,102010,8.92,78.34,0.188,0,274.771
2017-08-23 08:00:00,0.83,-0.19,101930,9.46,78.15,0.25,0,349.365
2017-08-23 09:00:00,0.47,-0.33,101840,10.89,73.51,0.312,0,419.375
2017-08-23 10:00:00,-0.3,0.59,101730,13.1,68.55,0.375,0,592.171
2017-08-23 11:00:00,-1.31,1.16,101610,13.96,68.03,0.438,0,647.109
2017-08-23 12:00:00,-1.8,1.63,101510,14.77,69.21,0.5,0,660.019
2017-08-23 13:00:00,-2.46,1.46,101420,15.84,64.54,0.458,0,645.915
2017-08-23 14:00:00,-2.95,1.74,101340,16.3,62.87,0.417,0,549.214
2017-08-23 15:00:00,-2.7,2.04,101280,16.49,61.97,0.375,0,277.628
2017-08-23 16:00:00,-2.68,3.07,101250,16.97,59.54,0.375,0,319.508
2017-08-23 17:00:00,-1.83,2.48,101240,16.66,63.19,0.375,0,169.042
2017-08-23 18:00:00,-0.66,1.24,101270,15.42,71.01,0.375,0,60.184
2017-08-23 19:00:00,-0.53,0.71,101330,14.24,80,0.396,0,18.039
2017-08-23 20:00:00,0.02,-0.11,101390,12.19,91.2,0.417,0,0.692
2017-08-23 21:00:00,-0.11,0.54,101430,10.14,97.7,0.438,0,0.255
2017-08-23 22:00:00,-0.25,0.99,101450,8.76,100,0.458,0,0.255
2017-08-23 23:00:00,-0.27,1.03,101440,7.93,100,0.479,0,0.256
2017-08-24 00:00:00,-0.31,1.12,101450,7.29,100,0.5,0,0.255
2017-08-24 01:00:00,-0.21,0.78,101440,7.04,100,0.521,0,0.255
2017-08-24 02:00:00,-0.26,1.12,101410,6.45,100,0.542,0,0.255
2017-08-24 03:00:00,-0.17,0.77,101360,5.64,100,0.562,0,0.255
2017-08-24 04:00:00,-0.15,0.73,101360,5.28,100,0.583,0,1.045
2017-08-24 05:00:00,-0.03,0.61,101360,5.21,100,0.604,0,19.913
2017-08-24 06:00:00,0.1,0.24,101340,6.34,99.1,0.625,2.7778e-08,93.354
2017-08-24 07:00:00,0.24,0.14,101300,9.37,86,0.646,0,202.967
2017-08-24 08:00:00,-0.74,0.02,101230,10.35,78.23,0.667,0,207.624
2017-08-24 09:00:00,0.35,-0.42,101190,11.13,77.26,0.688,0,216.994
2017-08-24 10:00:00,0.4,-0.22,101110,11.78,75.71,0.708,0,310.988
2017-08-24 11:00:00,0.93,0.12,101020,13.45,66.88,0.729,0,468.627
2017-08-24 12:00:00,-1.61,1.42,100930,13.41,65.24,0.75,0,341.207
2017-08-24 13:00:00,-2.69,1.18,100860,13.21,72.33,0.833,0,376.068
2017-08-24 14:00:00,-2.43,1.25,100830,12.89,74.15,0.917,0,161.036
2017-08-24 15:00:00,-0.77,0.93,100830,12.21,78.46,1,1.11112e-07,87.844
2017-08-24 16:00:00,-0.15,0.62,100830,10.76,93,1,3.33336e-07,63.473
2017-08-24 17:00:00,-0.24,0.88,100850,10.3,96.7,1,1.66668e-07,56.837
2017-08-24 18:00:00,0,0,100860,10.04,99.3,1,5.5556e-08,24.772
2017-08-24 19:00:00,0,0,100850,9.64,100,0.927,0,5.888
2017-08-24 20:00:00,0.01,0.1,100880,9.23,100,0.854,2.7778e-08,0.39
2017-08-24 21:00:00,0,0.25,100890,8.81,100,0.781,2.7778e-08,0.255
2017-08-24 22:00:00,0,0.23,100920,8.63,100,0.708,0,0.255
2017-08-24 23:00:00,-0.01,0.35,100920,8.49,100,0.635,0,0.255
2017-08-25 00:00:00,-0.07,0.51,100930,7.97,100,0.562,0,0.255
2017-08-25 01:00:00,-0.07,0.47,100960,7.6,100,0.49,0,0.255
2017-08-25 02:00:00,-0.14,0.54,100990,6.92,100,0.417,0,0.255
2017-08-25 03:00:00,-0.17,0.69,101000,6.5,100,0.344,0,0.255
2017-08-25 04:00:00,-0.21,0.8,101030,6.14,100,0.271,0,1.312
2017-08-25 05:00:00,-0.24,0.99,101090,5.6,100,0.198,0,17.854
2017-08-25 06:00:00,-0.13,0.78,101110,6.15,100,0.125,2.7778e-08,95.546
2017-08-25 07:00:00,-0.03,0.54,101100,9.3,93.6,0.188,0,266.339
2017-08-25 08:00:00,0.16,-0.39,101070,11.57,81.9,0.25,0,394.011
2017-08-25 09:00:00,0.57,-0.22,101020,13.07,73.86,0.312,0,509.202
2017-08-25 10:00:00,-1.32,1.26,100960,13.49,69.48,0.375,0,598.568
2017-08-25 11:00:00,-2.4,1.78,100930,13.64,71.8,0.438,0,633.888
2017-08-25 12:00:00,-2.6,1.92,100900,14.15,71.74,0.5,0,622.074
2017-08-25 13:00:00,-2.04,1.83,100890,14.49,70.1,0.375,0,454.352
2017-08-25 14:00:00,-2.42,1.57,100860,14.89,69.14,0.25,0,474.52
2017-08-25 15:00:00,-2.57,1.61,100870,15.32,69.24,0.125,0,446.864
2017-08-25 16:00:00,-2.32,2.27,100890,15.48,68.34,0.125,0,332.034
